STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
NORTH_CAROLINA,2004,1325707,10569600,1019981,6115388,3434231,10263463,5585476,2870473,552701,943558,12468,111753,104337,109979,79257,861519,400014,1274001,312,1781,1555,1572,909,13062,5354,18728,256,2275,2156,2044,1781,17493,8337,26086,1765,12407,8811,6790,3077,69551,20263,91579,5208,34455,32654,35429,22495,273819,123909,402936,4927,60835,59161,64144,50995,487594,242151,734672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_CAROLINA,2005,1347177,11098165,1116670,6440768,3540727,10917913,6160224,3039968,580213,791873,9847,116829,105392,111894,82267,876442,413318,1299607,158,1788,1544,1653,900,13020,5497,18675,184,2533,2314,2193,1903,18425,8670,27279,1480,14060,9930,7848,3544,79548,23417,104445,4013,35808,32521,36380,23649,276741,129717,410471,4012,62640,59083,63820,52271,488708,246017,738737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.2355493,281.8251366,217.1344487,269.2241297
NORTH_CAROLINA,2006,1378306,11709885,1184622,6846954,3678309,11725031,6342589,3344466,618610,1052527,16601,118443,108731,110965,84556,892023,417414,1326038,420,1663,1562,1560,969,13198,5450,19068,357,2723,2592,2316,1966,19931,9031,29319,2738,15964,10984,8666,3944,89417,26301,118456,5249,30431,29744,33219,23161,248375,124134,377758,7140,62247,59888,62444,53119,490380,244212,741732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_CAROLINA,2007,1416028,13063307,1184934,7481148,4397225,12794086,6987589,3582953,642597,1166854,16927,120998,115076,114543,85893,934399,417168,1368494,461,1633,1700,1693,1091,13581,5603,19645,423,2996,2747,2604,2029,22037,9532,31992,2895,16857,12324,9864,4498,99740,28387,131022,5409,30752,30785,33844,24302,257005,124381,386795,7015,63005,63099,63350,52350,507319,240060,754394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.617994,283.8806688,217.9340426,267.0308506
NORTH_CAROLINA,2008,1408316,13610326,1240410,8009636,4360280,13731201,7229214,3566002,718663,1728313,24678,117282,114909,111050,88724,916966,429719,1371363,718,1720,1685,1569,1077,13211,5846,19775,815,3092,2747,2564,2125,22587,10152,33554,3759,16823,13029,10420,5176,104976,32303,141038,7529,34577,35656,35243,26219,283580,138078,429187,10660,61070,61792,61254,54127,492612,243340,746612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_CAROLINA,2009,1452064,15410564,1377661,8229140,5803763,14868070,7943541,3848021,751609,1647148,26688,104954,116876,109864,88983,921621,429596,1377905,499,1445,1735,1599,1165,13157,5861,19517,633,2880,3038,2746,2256,23779,10591,35003,6086,14571,13916,10883,5613,109271,34764,150121,7702,30879,36047,34219,26570,283779,137445,428926,10504,55179,62140,60417,53379,491635,240935,743074,,,,,,,,,,,,,,,,,248,761,884,785,571,6620,3038,9906,251,684,851,814,594,6537,2823,9611,331,1364,1529,1390,1121,11817,5322,17470,302,1516,1509,1356,1135,11962,5269,17533,3132,7411,7108,5553,2727,55706,17901,76739,2954,7160,6808,5330,2886,53565,16863,73382,4126,15415,18223,17332,12499,144003,68601,216730,3576,15464,17824,16887,14071,139776,68844,212196,5933,28521,31914,31078,26478,252649,123071,381653,4571,26658,30226,29339,26901,238986,117864,361421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.7784601,284.3326353,219.2960459,253.8409544
NORTH_CAROLINA,2010,1444409,16621268,1927843,7451302,7242123,14162497,7637844,3873929,705012,1192652,23510,115782,118617,111112,91541,918327,432196,1374033,510,1569,1693,1783,1195,13700,6414,20624,335,2962,2904,2656,2229,22648,10452,33435,5177,19286,16491,12202,6804,122664,40775,168616,6450,28242,30767,30109,25138,237765,121840,366055,10176,59088,62091,60127,53565,484484,238380,733040,30,136,80,89,57,656,304,990,832,4499,4591,4146,2553,36410,14031,51273,252,776,852,900,561,6934,3295,10481,258,793,841,883,634,6766,3119,10143,179,1501,1481,1344,1107,11250,5252,16681,156,1461,1423,1312,1122,11398,5200,16754,2707,9748,8364,6134,3391,62481,20843,86031,2470,9538,8127,6068,3413,60183,19932,82585,3477,14228,15666,15273,11859,120998,61198,185673,2973,14014,15101,14836,13279,116767,60642,180382,5692,30316,31897,30787,26980,249340,122307,377339,4484,28772,30194,29340,26585,235144,116073,355701,17,63,38,41,32,312,167,496,13,73,42,48,25,344,137,494,459,2306,2257,2072,1207,18114,6854,25427,373,2193,2334,2074,1346,18296,7177,25846,,,,
NORTH_CAROLINA,2011,1448117,14409515,2046954,7488570,4873991,13767024,7566249,3843709,696313,980517,33603,117944,116325,113238,94017,922516,433801,1389920,1321,1545,1553,1748,1256,12996,6236,20553,656,3155,3003,2711,2425,23454,10754,34864,7771,20739,17197,13218,8003,130415,44578,182764,9732,29564,29770,30156,25723,238013,120180,367925,12939,58102,60193,61109,53719,481832,237259,732030,135,130,81,96,70,716,312,1163,1049,4709,4528,4200,2821,35090,14482,50621,820,793,757,863,650,6535,3235,10590,501,752,796,885,606,6461,3001,9963,369,1574,1486,1362,1246,11668,5437,17474,287,1581,1517,1349,1179,11786,5317,17390,4377,10649,8743,6798,3871,66402,22704,93483,3394,10090,8454,6420,4132,64013,21874,89281,5764,15316,15258,15480,12365,121366,60624,187754,3968,14248,14512,14676,13358,116647,59556,180171,8120,29958,30937,31329,27063,248500,121819,378439,4819,28144,29256,29780,26656,233332,115440,353591,94,55,40,50,38,359,167,620,41,75,41,46,32,357,145,543,640,2447,2317,2118,1342,17565,7118,25323,409,2262,2211,2082,1479,17525,7364,25298,244.5179008,286.2670282,221.3569636,272.0786265
NORTH_CAROLINA,2012,1462172,12788659,1831015,7648102,3309542,13418244,7521325,3817233,716796,728580,30329,121389,116264,115147,94648,928372,438375,1397076,636,1617,1602,1649,1211,12650,6316,19602,600,3371,3160,2820,2466,24739,11219,36558,6957,22085,17659,14251,8956,138206,48224,193387,8881,30571,29041,31085,25061,239135,119192,367208,11736,59156,60094,61253,53929,478419,238248,728403,124,131,79,94,72,778,349,1251,1395,4458,4629,3995,2953,34445,14827,50667,381,805,810,833,609,6436,3199,10016,255,812,792,816,602,6214,3117,9586,351,1681,1570,1359,1184,12347,5663,18361,249,1690,1590,1461,1282,12392,5556,18197,3914,11294,9025,7197,4387,70357,24627,98898,3043,10791,8634,7054,4569,67849,23597,94489,5177,15728,14695,15791,12102,121962,60331,187470,3704,14843,14346,15294,12959,117173,58861,179738,7177,30846,31121,31579,27418,246819,122364,376360,4559,28310,28973,29674,26511,231600,115884,352043,86,59,32,50,44,381,173,640,38,72,47,44,28,397,176,611,842,2245,2332,1912,1413,17298,7368,25508,553,2213,2297,2083,1540,17147,7459,25159,,,,
NORTH_CAROLINA,2013,1468228,12729402,1579889,7891977,3257536,13650536,7681386,3957680,744037,653058,30978,122209,108034,117965,96453,936407,441263,1408648,,1756,1373,1756,1281,12537,6263,,,3546,3132,3103,2638,26413,11631,,,21294,16757,15553,9909,145857,50976,,,32023,26564,31484,25307,239707,118725,,,58769,55554,61747,53814,474441,237244,,,174,98,125,93,1061,514,,,4647,4556,4197,3411,36391,15910,,,895,723,886,618,6378,3121,,,861,650,870,663,6159,3142,,,1833,1515,1562,1339,13256,5829,,,1713,1617,1541,1299,13157,5802,,,10977,8557,7993,4900,74472,25994,,,10317,8200,7560,5009,71385,24982,,,16578,13517,16096,12273,122583,60030,,,15445,13047,15388,13034,117124,58695,,,30569,28929,31882,27180,245504,121762,,,28200,26625,29865,26634,228937,115482,,,83,48,66,46,516,245,,,91,50,59,47,545,269,,,2449,2338,2015,1659,18306,7845,,,2198,2218,2182,1752,18085,8065,,244.8017329,285.6453884,222.2277152,276.3779878
NORTH_CAROLINA,2014,1441391,13462754,1529624,7849343,4083787,13540706,7573296,4015292,747335,609013,31550,119730,115539,119636,97257,941088,454963,1427601,,1753,1448,1608,1257,12261,6411,,,3797,3416,3219,2712,27588,12231,,,21831,19523,17259,10573,155056,57019,,,31590,29094,31436,25303,240107,121609,,,56755,57736,61751,54044,469287,241639,,,225,140,115,115,1194,545,,,3779,4182,4248,3253,35595,15509,,,901,738,806,624,6254,3231,,,852,710,802,633,6007,3180,,,1962,1722,1630,1372,13883,6106,,,1835,1694,1589,1340,13705,6125,,,11349,9872,8841,5169,79231,29195,,,10482,9651,8418,5404,75825,27824,,,16386,14711,16076,12285,122853,61667,,,15204,14383,15360,13018,117254,59942,,,29718,29805,31862,27366,242953,124179,,,27037,27931,29889,26678,226334,117460,,,121,78,51,51,586,255,,,104,62,64,64,608,290,,,1971,2154,2148,1575,18079,7564,,,1808,2028,2100,1678,17516,7945,,,,,
NORTH_CAROLINA,2015,1465031,13146934,1589570,8172685,3384679,14060699,7960222,4082387,746694,698847,18565,116324,118617,117902,99258,945647,462874,1427086,401,1565,1465,1501,1339,12107,6319,18827,455,3963,3759,3349,2907,29142,12770,42367,4437,21407,20979,18170,11307,161984,62162,228583,5508,29503,30130,30201,25191,240642,122302,368452,7060,55004,57465,60128,54907,463440,242430,712930,34,206,166,139,125,1266,526,1826,670,4676,4653,4414,3482,37066,16365,54101,216,841,761,741,639,6167,3148,9531,185,724,704,760,700,5940,3171,9296,249,2069,1894,1731,1464,14738,6427,21414,206,1894,1865,1618,1443,14404,6343,20953,2310,10956,10752,9304,5601,82882,31822,117014,2127,10451,10227,8866,5706,79102,30340,111569,2977,15254,15484,15527,12385,122991,62021,187989,2531,14249,14646,14674,12806,117651,60281,180463,4007,28609,29551,30993,27789,239954,124485,368446,3053,26395,27914,29135,27118,223486,117945,344484,22,110,80,67,54,618,244,884,12,96,86,72,71,648,282,942,376,2359,2302,2212,1700,18800,8018,27194,294,2317,2351,2202,1782,18266,8347,26907,243.7422668,281.3310911,225.8105909,253.2277676
NORTH_CAROLINA,2016,1462036,13448045,1557900,8287126,3603019,14207389,8060544,4102549,754102,912783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_CAROLINA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.9513931,281.9260284,223.9309062,264.1575842
NORTH_DAKOTA,1992,,559481,51476,242693,265312,553732,315009,152340,,34904,640,8847,9570,9102,8014,75082,34165,109887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.6628153,283.2130747,225.2390833,
NORTH_DAKOTA,1993,118793,580148,56254,243783,280111,588983,310940,156042,44647,41585,615,8752,9266,9329,8066,74760,35000,110375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,1994,118778,603902,65506,247062,291334,621313,319014,158223,46522,50938,639,8677,9236,9694,8418,74103,35869,110611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,1995,119288,642234,72116,256507,313611,621904,327382,159739,50761,39515,551,8573,9017,9859,8513,73209,36767,110527,58,623,605,566,366,5008,2134,7200,4,69,77,57,76,594,243,841,8,128,112,89,45,878,284,1170,9,92,71,68,54,637,246,892,472,7661,8152,9079,7972,66092,33860,100424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,1996,119102,655971,69370,267306,319295,657809,338326,169545,52456,52160,619,8464,8736,9943,8686,73088,37952,111659,54,839,784,824,420,6395,2499,8948,4,81,79,64,51,587,210,801,5,118,117,93,58,913,314,1232,16,120,84,73,45,656,264,936,540,7306,7672,8889,8112,64537,34665,99742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9041832,284.222268,,250.5781316
NORTH_DAKOTA,1997,118433,683331,75316,270361,337654,679692,351542,177522,52363,47992,713,8373,8678,9555,8815,71244,38242,110199,53,877,792,795,469,6388,2563,9004,6,55,94,58,57,622,219,847,8,125,110,104,70,889,305,1202,10,87,87,63,51,662,257,929,636,7229,7595,8535,8168,62683,34898,98217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,1998,116813,731384,85963,284970,360451,715126,366639,184916,54277,57202,671,7920,8416,9321,9082,68335,38001,107007,48,675,661,610,420,5298,2303,7649,3,66,61,63,58,544,217,764,10,140,110,97,69,905,299,1214,11,113,104,59,54,724,255,990,596,6923,7476,8466,8439,60804,34663,96063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,1999,114546,770094,92078,287048,390968,756337,380850,192729,53045,73822,647,7560,8135,9137,9306,66761,37783,105191,46,613,649,678,502,5425,2482,7953,6,59,64,72,51,546,247,799,17,111,118,86,75,943,370,1330,11,103,95,68,59,705,239,955,567,6674,7209,8233,8619,59142,34445,94154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2000,112349,812982,96940,303132,412910,802768,402602,204117,55808,81274,701,7146,7982,8651,9072,64574,36780,102055,35,521,678,691,488,5237,2499,7771,9,60,69,73,65,540,251,800,8,89,119,96,74,917,349,1274,12,93,105,62,54,709,260,981,637,6383,7011,7729,8391,57171,33421,91229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.8929578,283.0738441,223.591558,267.9094153
NORTH_DAKOTA,2001,108788,818139,102694,301755,413690,814838,419201,218137,58449,57760,721,7059,7759,8514,8661,62674,35593,98988,49,571,704,680,502,5323,2644,8016,10,66,69,72,58,536,260,806,16,110,121,106,71,922,383,1321,10,126,81,73,60,704,298,1012,636,6186,6784,7583,7970,55189,32008,87833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2002,105936,846759,111063,303280,432416,838666,435631,224356,58523,57468,773,7013,7567,8374,8665,61303,35136,97212,71,612,654,625,420,5057,2671,7799,8,76,66,62,66,568,268,844,11,131,127,91,81,902,361,1274,13,135,93,84,57,758,269,1040,670,6059,6627,7512,8041,54018,31567,86255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2003,103785,882913,126023,306647,450243,895278,448720,239435,60008,81014,752,6891,7219,8245,8313,60227,34363,95342,56,585,622,687,430,5364,2708,8128,11,69,71,56,65,510,272,793,14,118,108,101,89,937,394,1345,12,119,92,101,73,780,322,1114,659,6000,6326,7300,7656,52636,30667,83962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5773868,287.1446405,221.6422457,269.833416
NORTH_DAKOTA,2004,101889,925393,134759,336722,453912,957480,481403,249023,62816,97116,1089,6643,7069,8127,8143,59390,33391,93870,110,539,571,702,472,5043,2611,7764,11,64,60,78,71,546,273,830,23,543,130,141,114,1292,523,1838,20,101,87,101,74,812,317,1149,925,5396,6221,7105,7412,51697,29667,82289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2005,100413,969520,148482,341066,479972,985502,501563,258404,64839,88341,1052,6579,7016,7993,7889,58007,32645,91704,130,578,584,740,450,5102,2673,7905,12,89,78,61,69,525,305,842,15,171,131,141,95,1080,407,1502,22,147,133,102,74,966,388,1376,873,5594,6090,6949,7201,50334,28872,80079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7369951,286.9609534,224.8108467,267.4556943
NORTH_DAKOTA,2006,98172,1008339,151248,348475,508616,1017084,513113,269235,68526,92963,977,6650,6931,7874,7818,56768,32275,90020,108,603,604,724,488,4891,2753,7752,5,93,60,76,78,562,299,866,20,175,150,141,84,1124,413,1557,32,149,159,113,97,1095,453,1580,812,5630,5958,6820,7071,49096,28357,78265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2007,96577,1045678,150165,355662,539851,1042175,523778,283833,69691,90844,909,6730,6935,7472,7662,55853,31567,88329,138,645,618,659,488,4936,2677,7751,31,74,79,58,66,584,292,907,32,204,164,128,92,1289,480,1801,31,182,171,116,130,1208,515,1754,677,5625,5903,6511,6886,47836,27603,76116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.4158542,291.5616119,226.3254811,252.3484739
NORTH_DAKOTA,2008,94959,1104803,145770,383307,575726,1085970,552250,300054,73451,88292,1262,7217,6812,7364,7608,55476,30773,87511,185,727,603,651,537,5109,2684,7978,8,97,74,65,73,601,300,909,45,209,167,148,96,1351,500,1896,29,226,164,123,142,1333,525,1887,995,5958,5804,6377,6760,47082,26764,74841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH_DAKOTA,2009,94653,1150142,160294,407374,582474,1137260,579830,310316,78735,95977,1285,7472,6547,7308,7637,55819,30497,87601,211,731,577,620,608,5251,2736,8198,9,100,71,100,78,714,345,1068,45,236,199,162,122,1519,568,2132,27,196,193,162,135,1452,572,2051,993,6209,5507,6264,6694,46883,26276,74152,,,,,,,,,,,,,,,,,144,349,299,304,297,2684,1384,4212,67,382,278,316,311,2567,1352,3986,8,49,37,52,47,341,183,532,1,51,34,48,31,373,162,536,28,119,108,73,59,773,287,1088,17,117,91,89,63,746,281,1044,22,105,97,85,73,783,293,1098,5,91,96,77,62,669,279,953,659,3233,2804,3208,3500,24037,13627,38323,334,2976,2703,3056,3194,22846,12649,35829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1895263,292.8424885,225.9674719,270.7481588
NORTH_DAKOTA,2010,94997,1308214,277985,552616,477613,1267426,627378,342204,80790,142873,1529,7449,6974,7298,7581,57057,30288,88874,234,673,655,640,581,5300,2582,8116,3,65,74,79,75,653,351,1007,2,1,8,8,5,69,23,94,25,189,164,188,136,1484,620,2129,1178,6122,5795,6139,6623,47408,25953,74539,3,26,20,12,13,115,51,169,84,373,258,232,148,2028,708,2820,158,342,350,320,288,2704,1304,4166,76,331,305,320,293,2596,1278,3950,2,38,32,38,35,302,175,479,1,27,42,41,40,351,176,528,1,1,4,5,4,36,15,52,1,0,4,3,1,33,8,42,18,101,77,107,76,785,318,1121,7,88,87,81,60,699,302,1008,784,3275,2944,3141,3419,24295,13389,38468,394,2847,2851,2998,3204,23113,12564,36071,1,17,10,8,7,64,31,96,2,9,10,4,6,51,20,73,44,189,144,132,74,1049,351,1444,40,184,114,100,74,979,357,1376,,,,
